id,name
629,دانشگاه حضرت نرجس (س) ویژه خواهران
630,دانشگاه حکیم سبزواری
631,دانشگاه خلیج فارس
632,دانشگاه خوارزمی
633,دانشگاه دریانوردی و علوم دریایی چابهار
634,دانشگاه رازی
635,دانشگاه زابل
636,دانشگاه زنجان
637,دانشگاه سلمان فارسی کازرون
638,دانشگاه سمنان
639,دانشگاه سیدجمال الدین اسدآبادی
640,دانشگاه سیستان و بلوچستان
641,دانشگاه شهرکرد
642,دانشگاه شهید باهنرکرمان
643,دانشگاه شهید بهشتی
644,دانشگاه شهید چمران اهواز
645,دانشگاه شهیدمدنی آذربایجان
646,دانشگاه شیراز
647,دانشگاه صداوسیما
648,دانشگاه صنایع ومعادن ایران
649,دانشگاه صنعت نفت
650,دانشگاه صنعتی اراک
651,دانشگاه صنعتی ارومیه
652,دانشگاه صنعتی بیرجند
653,دانشگاه صنعتی جندی شاپور
654,دانشگاه صنعتی خاتم الانبیاء بهبهان
655,دانشگاه صنعتی سیرجان
656,دانشگاه صنعتی شهدای هویزه
657,دانشگاه صنعتی قم
658,دانشگاه صنعتی کرمانشاه
659,دانشگاه صنعتی همدان
660,دانشگاه صنعتی اصفهان
661,دانشگاه صنعتی امیرکبیر
662,دانشگاه صنعتی بابل
663,دانشگاه صنعتی خواجه نصیرالدین طوسی
664,دانشگاه صنعتی سهند
665,دانشگاه صنعتی شاهرود
666,دانشگاه صنعتی شریف
667,دانشگاه صنعتی شیراز
668,دانشگاه علامه طباطبائی
669,دانشگاه علم و صنعت ایران
670,دانشگاه علم وفناوری مازندران
671,دانشگاه علوم کشاورزی و منابع طبیعی ساری
672,دانشگاه علوم و فنون دریایی خرمشهر
673,دانشگاه علوم کشاورزی و منابع طبیعی گرگان
674,دانشگاه فردوسی مشهد
675,دانشگاه فرزانگان سمنان
676,دانشگاه فرهنگیان
677,دانشگاه فسا
678,دانشگاه فناوری های نوین سبزوار
679,دانشگاه فنی وحرفه ای
680,دانشگاه قم
681,دانشگاه کشاورزی و منابع طبیعی رامین خوزستان
682,"دانشگاه کوثر,"
683,دانشگاه گرمسار
684,دانشگاه گلستان
685,دانشگاه گنبد کاووس
686,دانشگاه گیلان
687,دانشگاه لرستان
688,دانشگاه مازندران
689,دانشگاه محقق اردبیلی
690,دانشگاه مراغه
691,دانشگاه ملایر
692,دانشگاه مهندسی فناوری های نوین قوچان
693,دانشگاه مهندسی علوم وفناوری های نوین گلبهار
694,دانشگاه نهاوند (ویژه دختران)
695,دانشگاه نیشابور
696,دانشگاه هرمزگان
697,دانشگاه هنر
698,دانشگاه هنر اسلامی تبریز
699,دانشگاه هنر اصفهان
700,دانشگاه هنرشیراز
701,دانشگاه ولایت
702,دانشگاه ولی عصر (عج)رفسنجان
703,دانشگاه یزد
704,دانشگاه کاشان
705,دانشگاه کردستان
706,دانشگاه یاسوج
707,دانشکده ریاضی وکامپیوترخوانسار
708,دانشکده کشاورزی ومنابع طبیعی داراب
709,دانشکده فنی ومهندسی گلپایگان
710,شهرک علمی و تحقیقاتی اصفهان
711,دانشگاه عقیق
712,دانشگاه علامه محدث نوری
713,مجتمع آموزش عالی اسفراین
714,مجتمع آموزش عالی بم
715,مجتمع آموزش عالی پیامبراعظم(ص)
